-0.67,0.13,0.08,24.21,77.17,119.08
-0.95,0.19,0.02,48.36,87.61,216.27
-1.03,0.47,0.0,13.62,42.68,274.38
-0.99,0.71,-0.06,3.63,-19.11,284.58
-0.88,1.05,0.0,-11.35,-83.15,284.74
-0.22,1.36,-0.04,-4.43,-115.16,284.74
0.26,1.5,-0.05,14.65,-173.02,279.44
0.81,1.86,-0.17,85.57,-187.48,223.59
1.31,2.08,-1.56,128.9,84.09,97.07
1.58,2.15,-1.92,-7.23,156.61,-56.56
0.91,1.19,-1.31,-320.32,-32.34,-258.38
0.01,-0.85,-0.09,-321.18,128.27,-260.99
0.0,1.22,1.75,-23.26,-114.24,18.52
0.82,1.29,1.16,-55.73,-31.44,-2.37
0.58,0.99,1.15,-30.65,28.81,34.08
0.6,1.09,0.84,-49.39,39.09,25.8
0.61,1.04,0.9,-62.13,20.7,6.05
0.46,0.8,1.05,-83.09,47.23,-5.74
0.34,0.68,0.9,-79.57,82.85,-12.49
0.42,0.42,0.86,-113.85,68.3,-35.76
0.15,0.28,0.66,-157.65,89.17,-45.27
0.22,0.04,0.38,-215.58,101.91,-81.14
0.06,-0.57,0.05,-218.85,253.54,-95.37
-0.42,-0.86,-0.06,-166.76,272.97,-111.86
-0.47,-0.43,-0.07,-90.08,200.67,-52.54
-0.44,-0.09,0.05,-32.89,115.8,-26.43
-0.29,0.09,0.05,-23.65,37.31,-36.17
-0.21,0.05,-0.02,38.26,90.93,77.92
-0.13,-0.04,-0.03,92.3,75.82,168.68
0.05,-0.08,0.0,64.7,-36.24,158.11
0.16,0.02,0.01,48.4,-1.77,119.69
0.12,0.15,0.05,26.74,7.07,67.17
0.15,0.24,0.02,-0.28,-12.62,-5.01
0.1,0.18,0.03,-26.98,-16.73,-61.6
-0.06,0.07,0.09,-30.6,-1.4,-82.82
-0.16,0.07,0.06,0.55,28.6,-56.69
-0.2,0.09,0.1,-6.74,29.64,-11.71
-0.11,0.12,0.11,-2.24,9.62,8.72
-0.06,0.12,0.1,4.0,13.34,17.08
-0.05,0.12,0.09,4.76,10.53,23.86
