-0.81,-0.09,-0.42,-113.42,65.3,199.83
-0.99,-0.29,-0.85,-212.94,166.16,260.83
-0.9,0.04,-0.88,-320.54,134.63,285.09
-0.45,0.56,-0.44,-320.88,-42.96,279.25
-0.04,1.09,-0.09,-268.97,-87.01,215.63
0.39,1.43,0.1,-159.83,-129.67,132.42
0.6,1.78,0.25,-86.07,-120.41,93.66
0.77,2.08,0.37,-16.52,-39.68,36.93
0.35,2.2,0.42,-0.77,-4.51,-6.87
0.21,2.18,0.31,-1.59,-5.22,-5.99
0.28,2.16,0.25,-9.81,-6.58,1.33
0.38,2.16,0.26,-7.86,-1.12,-1.85
0.29,2.15,0.29,-4.8,-2.19,-1.82
0.31,2.15,0.32,-3.96,-0.74,-0.07
0.32,2.15,0.3,-5.63,1.2,-1.27
0.31,2.17,0.29,-6.37,6.94,0.37
0.34,2.17,0.29,-6.02,5.78,1.51
0.41,2.14,0.34,-0.49,14.95,-5.01
0.46,2.11,0.33,14.03,23.17,-20.01
0.61,2.0,0.28,40.08,69.93,-59.85
0.46,1.56,0.25,100.07,94.08,-141.72
0.0,1.21,0.08,169.51,36.56,-215.16
-0.31,1.06,-0.23,198.5,-34.38,-260.28
-0.6,0.55,-0.31,172.95,45.01,-260.36
-1.15,-0.15,-0.69,187.76,14.82,-256.35
-0.77,-0.11,-0.5,134.18,-53.7,-226.07
-0.61,0.08,-0.32,83.82,28.17,-126.57
-0.36,0.13,-0.08,29.21,-10.42,-55.16
-0.24,0.16,-0.03,24.03,27.35,-26.39
-0.09,0.14,-0.05,27.99,75.65,2.12
-0.11,0.15,-0.01,14.94,52.23,5.11
-0.06,0.13,0.0,2.23,15.96,2.77
-0.03,0.12,0.01,-4.67,8.6,6.38
-0.02,0.12,0.03,-2.34,8.75,6.52
-0.01,0.11,0.04,-1.11,3.45,4.73
-0.01,0.11,0.03,-1.01,1.72,3.25
-0.01,0.11,0.03,-0.56,1.29,2.55
-0.01,0.11,0.03,0.12,2.66,-0.6
-0.01,0.12,0.02,-0.59,2.33,0.96
-0.01,0.11,0.04,-1.06,2.73,2.01
