-0.95,0.19,0.44,106.97,-90.03,169.5
-1.54,0.62,0.93,215.8,-179.91,278.83
-1.55,0.89,0.92,201.76,-268.03,280.0
-0.56,0.69,0.15,182.51,-268.73,279.87
0.19,1.11,-0.15,199.36,-270.45,281.23
0.47,1.05,-0.33,159.5,-270.44,222.36
0.95,0.77,-0.64,136.66,-229.86,174.77
1.29,0.61,-1.31,99.31,-112.92,72.93
1.5,0.64,-1.58,21.93,33.89,-51.96
1.13,0.49,-1.99,-56.81,249.37,-209.49
0.41,0.31,-2.0,-219.09,273.39,-262.2
-0.17,-0.15,-0.73,-264.74,273.26,-262.12
-1.0,-1.15,0.74,-264.77,40.78,-262.12
-0.32,-0.37,2.26,-114.01,138.67,-59.21
-0.27,0.07,1.67,-66.85,74.34,20.17
-0.02,0.4,1.06,-20.88,80.67,24.8
0.27,0.44,0.54,-34.28,37.09,47.87
0.14,0.45,0.38,-52.15,137.06,35.0
-0.17,0.21,0.38,-111.39,145.87,-80.14
-0.31,-0.25,0.08,-152.31,132.16,-137.73
-0.68,-0.41,0.22,-85.31,163.81,-112.99
-0.53,-0.32,0.15,-12.8,130.0,-65.14
-0.52,0.03,0.2,53.63,145.85,12.15
-0.27,0.21,0.01,59.76,66.32,43.86
-0.13,0.2,-0.09,24.42,5.69,28.09
-0.03,0.2,-0.15,5.77,-11.81,22.47
0.0,0.15,-0.13,-9.12,-21.17,33.11
0.02,0.14,-0.11,-19.64,-30.74,22.78
0.05,0.15,-0.08,-25.84,-32.92,9.3
0.04,0.13,-0.07,-23.72,-25.85,-9.26
0.02,0.13,-0.06,-16.21,-17.34,-25.12
0.0,0.13,-0.06,-9.51,-4.79,-27.15
0.0,0.13,-0.07,-2.43,3.46,-20.38
-0.02,0.13,-0.06,2.56,3.74,-11.46
-0.01,0.13,-0.07,7.1,6.03,1.2
0.0,0.16,-0.07,7.9,5.09,5.35
0.01,0.14,-0.09,9.12,6.17,9.22
0.02,0.15,-0.09,8.36,10.14,11.0
0.01,0.13,-0.08,4.96,10.07,12.0
0.01,0.14,-0.07,4.04,8.47,6.22
