-0.35,-0.5,0.0,-38.66,194.83,-2.97
-0.78,-0.75,-0.67,-90.84,-68.34,180.19
0.24,1.1,0.0,-6.43,130.21,200.55
1.27,1.59,0.34,-9.4,-68.2,22.76
-0.06,1.24,-0.07,27.85,33.89,94.5
-0.45,1.09,-0.65,38.94,272.87,136.81
-0.05,1.23,-0.8,55.97,275.1,94.83
0.5,1.08,-1.31,47.81,275.06,66.85
0.55,0.98,-1.4,44.94,86.34,11.97
0.89,0.8,-1.38,-16.49,-13.27,-56.38
0.77,0.82,-1.19,-46.1,18.81,-49.6
0.89,0.91,-1.2,-68.22,52.16,-33.78
1.0,0.96,-1.27,-92.98,50.37,-38.47
1.06,1.18,-1.25,-126.05,47.98,-56.54
0.9,1.26,-1.22,-199.59,47.52,-107.71
-0.12,1.71,-1.35,-103.02,55.16,-13.37
0.77,1.68,-0.68,-3.97,9.57,7.78
0.83,1.54,-0.89,6.18,-7.6,-2.2
0.73,1.66,-0.78,0.86,-16.48,-9.04
0.68,1.64,-0.8,-6.83,-40.21,-13.04
0.22,1.53,-0.64,-39.91,-156.63,-76.49
0.21,1.24,-0.38,-50.9,-270.26,-172.81
-0.04,1.15,-0.29,-19.3,-270.36,-262.57
-0.19,0.9,-0.14,-122.75,-270.5,-264.11
-0.08,0.17,0.05,-151.86,16.08,-264.11
-0.66,-0.39,0.16,-11.74,272.34,-216.22
-0.79,-0.09,0.09,56.47,209.03,-134.48
-0.38,0.13,-0.03,41.38,89.88,-19.75
-0.19,0.24,-0.1,53.5,175.66,71.8
-0.15,0.26,-0.05,30.32,110.55,62.73
-0.08,0.22,-0.05,1.18,19.71,21.45
-0.03,0.13,-0.07,-7.81,-6.36,3.2
-0.02,0.15,-0.05,-15.09,-17.1,2.41
-0.01,0.15,-0.06,-16.18,-18.57,1.57
-0.03,0.16,-0.06,-13.56,-14.5,0.41
-0.03,0.16,-0.1,-15.64,-24.11,-2.63
-0.03,0.16,-0.1,-17.77,-22.32,3.56
-0.02,0.13,-0.1,-16.5,-21.84,6.96
-0.01,0.14,-0.1,-11.22,-14.46,12.13
-0.01,0.13,-0.09,-7.01,-8.63,14.35
