-0.87,-0.08,0.33,213.67,32.14,226.45
-0.91,0.18,0.51,198.21,-121.7,210.7
-0.83,0.46,0.31,167.93,-211.04,178.36
-0.76,0.8,0.3,129.56,-264.49,132.03
-0.4,1.08,0.37,86.02,-267.41,78.95
-0.02,1.24,0.35,69.46,-268.99,29.9
0.38,1.41,0.23,68.68,-268.99,11.84
0.8,1.63,0.07,43.69,-246.95,-3.41
1.09,1.76,-0.12,6.01,-210.02,2.01
1.22,1.81,-0.26,-19.44,-137.52,0.92
1.31,1.9,-0.4,-10.13,-44.54,-8.14
1.38,1.91,-0.36,16.98,-5.19,6.27
1.4,1.94,-0.35,51.71,23.17,5.35
1.34,2.01,-0.49,105.1,75.83,-5.03
1.25,2.25,-0.39,118.24,119.37,-45.47
1.3,2.68,-0.59,198.87,130.58,-43.7
0.97,3.06,-0.66,275.95,237.2,-69.83
0.94,2.75,-0.73,102.47,274.47,-106.41
0.26,1.36,-0.25,-243.98,274.85,-127.38
-0.93,-1.02,0.03,-264.7,246.19,-150.18
0.54,0.79,1.0,-78.01,-82.18,-55.49
0.79,0.72,1.25,-58.84,14.7,53.85
0.5,0.73,1.22,-93.92,-24.76,-59.37
0.6,0.77,0.87,-46.31,20.45,9.88
0.62,0.91,0.41,-35.02,21.88,25.7
0.68,0.87,-0.08,-69.83,123.1,88.79
0.21,0.57,-0.05,-132.08,133.44,-20.58
-0.13,-0.02,-0.14,-187.13,94.75,-54.9
-0.81,-0.26,-0.11,-43.0,221.04,-41.45
-0.46,0.01,-0.23,18.81,165.7,11.01
-0.48,0.24,-0.12,42.31,121.49,22.14
-0.4,0.29,-0.27,40.86,73.6,29.43
-0.31,0.26,-0.34,29.6,23.96,45.96
-0.18,0.19,-0.31,41.8,25.71,77.34
-0.11,0.13,-0.42,63.65,37.03,93.2
-0.05,0.19,-0.3,41.81,17.49,68.84
-0.02,0.18,-0.37,20.99,-4.0,21.27
-0.06,0.17,-0.37,13.27,10.91,-15.83
-0.11,0.19,-0.3,-10.48,-2.47,-38.19
-0.16,0.15,-0.32,-14.29,-12.36,-35.61
