-0.21,-0.47,0.6,111.86,-103.55,104.43
-0.41,0.43,0.67,277.4,-269.71,233.69
0.19,1.08,-0.14,252.56,-269.75,172.24
0.91,1.44,-0.36,164.22,-265.6,142.81
1.11,1.34,-0.41,78.96,-163.43,125.39
1.34,1.09,-0.57,109.51,-94.94,43.46
1.57,1.04,-1.16,276.7,10.9,-30.06
1.91,0.64,-2.24,279.18,96.58,-174.6
1.8,0.63,-2.26,-165.5,273.82,-264.38
-1.43,-1.06,0.04,-264.79,190.88,-262.73
-0.88,0.8,1.44,75.63,-261.09,-152.98
1.62,0.15,1.36,-5.48,181.8,157.66
1.3,0.18,0.76,-63.29,-55.5,-5.67
1.23,0.41,0.44,41.29,8.92,19.69
0.62,0.58,0.42,-5.26,50.33,52.44
0.65,0.48,0.3,-86.35,-47.98,70.59
0.62,0.3,0.44,-93.6,132.86,89.3
0.31,0.1,0.45,-96.93,246.17,53.12
0.07,-0.11,0.49,-126.64,227.48,-16.33
0.0,-0.4,0.49,-123.11,169.46,-30.51
0.1,-0.22,0.34,-35.59,220.22,-38.55
-0.04,-0.06,0.17,21.27,273.07,-44.78
-0.14,0.06,0.21,2.01,149.21,-45.63
0.0,0.01,0.14,-6.11,33.72,-11.4
0.1,0.05,0.09,46.48,76.13,45.5
0.03,0.09,0.07,51.73,33.89,68.62
0.07,-0.05,0.01,39.64,-20.32,77.54
0.17,0.11,0.03,19.72,-17.5,57.64
0.15,0.08,0.03,-16.36,-37.55,19.31
0.14,0.09,0.04,-49.38,-64.36,-24.76
0.19,0.0,0.03,-27.69,-21.02,-30.84
0.12,0.04,0.04,-1.76,21.72,-11.18
0.11,0.04,0.03,0.7,12.89,-4.47
0.1,0.07,0.04,-9.08,-0.76,-8.63
0.11,0.05,0.04,-13.54,-15.77,-16.61
0.13,0.05,0.04,-0.14,-3.21,-7.42
0.1,0.03,0.04,13.78,4.69,10.56
0.13,0.1,0.05,11.61,-5.05,16.7
0.14,0.07,0.02,0.33,-14.83,0.83
0.14,0.03,0.03,4.55,-0.82,1.76
