-0.31,-0.29,0.67,105.26,19.4,144.29
-0.76,-0.17,0.99,188.62,-79.87,185.52
-0.85,0.22,1.11,222.53,-56.42,214.23
-0.85,0.45,0.97,224.82,-183.77,237.99
-0.46,0.76,0.62,223.38,-228.38,228.13
-0.34,1.04,0.44,223.28,-270.32,208.48
0.05,1.14,0.16,223.38,-270.52,165.63
0.27,1.15,-0.27,224.72,-272.14,62.76
0.62,1.21,-0.85,224.72,-140.67,-8.29
0.6,1.02,-1.28,198.49,-50.89,77.69
0.51,0.99,-1.09,109.59,-61.87,54.78
0.84,0.83,-1.68,74.0,65.33,29.64
0.67,1.0,-1.14,-64.22,29.37,-41.0
0.56,1.02,-1.14,13.48,3.56,-33.1
0.75,0.98,-1.52,8.27,6.59,-65.75
0.7,0.81,-1.73,-34.69,32.02,-143.02
0.54,0.64,-1.93,-95.9,74.36,-210.98
0.22,0.46,-1.7,-270.72,109.44,-217.03
-0.07,0.18,-1.33,-320.88,163.68,-143.97
-0.08,-0.28,-0.29,-318.85,110.59,-120.07
0.8,-0.74,2.01,-318.85,-141.66,-146.24
0.26,0.15,1.97,-205.31,46.51,49.44
0.88,0.42,1.78,-148.32,24.69,25.99
0.45,0.5,1.84,-41.15,14.91,10.83
0.37,0.59,0.96,6.57,33.16,-22.36
0.38,0.83,0.08,-27.19,15.33,13.54
0.29,0.62,0.1,-165.37,21.73,19.55
0.27,-0.03,0.17,-224.21,80.04,0.07
0.2,-0.57,0.53,-236.04,83.21,-14.52
0.1,-0.75,0.69,-200.11,83.27,-29.65
0.03,-0.52,0.61,-103.93,101.83,-18.4
-0.22,-0.15,0.63,-32.71,128.3,-26.63
-0.3,0.13,0.32,36.02,250.62,99.86
-0.11,0.06,0.08,39.96,-13.71,33.05
0.18,0.08,-0.01,30.37,10.24,19.2
0.06,0.09,0.03,-2.05,-4.35,19.75
0.18,0.07,-0.02,-5.34,-6.34,10.31
0.07,0.07,0.07,-20.2,-10.36,9.61
0.09,0.07,0.04,-13.34,-8.82,-2.15
0.1,0.06,0.02,-2.55,2.63,8.02
