-1.02,-0.03,0.54,101.67,-91.21,179.05
-1.27,0.26,1.1,211.04,-149.21,270.63
-1.57,0.54,1.34,250.17,-266.18,281.66
-1.25,0.53,0.64,215.32,-268.71,279.86
-0.35,0.82,0.16,227.09,-270.45,262.07
0.06,0.89,-0.14,236.35,-270.58,203.93
0.44,0.71,-0.44,173.3,-268.85,161.56
0.79,0.52,-1.01,150.81,-145.23,140.58
1.41,0.61,-1.37,118.67,-45.64,85.93
1.69,0.69,-1.65,1.01,18.5,-78.97
1.61,0.54,-2.01,-137.35,163.29,-235.5
0.85,0.2,-2.01,-265.49,274.61,-263.78
-0.32,-0.5,-0.98,-266.45,274.88,-263.79
-0.94,-1.16,0.84,-266.6,19.0,-258.79
-0.11,-0.29,2.27,-159.1,111.0,-55.93
-0.15,0.3,2.06,-43.32,65.53,26.6
0.03,0.61,1.17,-25.07,55.23,28.77
0.31,0.6,0.47,-74.92,3.15,69.28
0.36,0.49,0.23,-103.07,85.21,81.16
0.05,0.42,0.33,-132.79,189.16,-2.16
-0.33,-0.04,0.29,-177.12,180.08,-138.68
-0.82,-0.54,0.33,-132.11,166.13,-169.56
-0.64,-0.51,0.31,-11.59,169.26,-82.84
-0.45,0.04,0.28,72.43,198.47,31.96
-0.26,0.19,0.03,66.77,143.78,70.18
-0.17,0.22,-0.02,40.04,50.2,39.79
-0.06,0.19,-0.05,3.27,-8.99,2.88
-0.05,0.15,-0.09,-7.23,-12.42,5.03
0.0,0.15,-0.08,-8.33,-32.88,18.65
0.03,0.12,-0.05,-10.38,-21.52,18.74
0.02,0.13,-0.03,-10.02,-18.71,7.26
0.05,0.12,-0.03,-0.25,-11.9,4.19
0.04,0.13,-0.02,2.27,6.6,-2.96
0.0,0.14,-0.03,-4.35,-2.5,-20.0
0.0,0.14,-0.02,-7.14,-4.82,-23.38
0.0,0.12,-0.03,-1.05,1.15,-12.84
-0.01,0.13,-0.04,2.16,6.59,-0.44
0.0,0.1,-0.05,2.14,3.68,5.45
0.02,0.13,-0.05,3.79,3.33,11.15
0.02,0.13,-0.04,-4.68,-3.57,1.78
