-0.46,0.15,-0.46,-106.57,-40.98,101.14
-0.63,0.06,-0.61,-143.85,2.24,157.57
-0.8,0.09,-0.71,-220.33,46.46,211.62
-0.75,0.4,-0.72,-245.66,36.79,230.89
-0.56,0.78,-0.6,-244.85,16.81,229.51
-0.29,1.1,-0.27,-237.27,-47.98,210.58
0.03,1.36,-0.14,-141.0,-80.13,180.03
0.22,1.71,0.04,-92.51,-68.26,147.21
0.66,1.95,0.19,-48.81,-64.65,107.21
0.7,2.14,0.34,-27.9,-30.42,41.91
0.41,2.19,0.41,-22.03,-10.47,3.81
0.34,2.13,0.35,-11.66,-2.09,-0.47
0.44,2.14,0.32,-2.7,3.75,-0.56
0.42,2.16,0.28,1.71,2.41,0.55
0.42,2.16,0.29,-1.19,2.71,-0.65
0.39,2.15,0.31,-1.68,5.96,-1.83
0.44,2.14,0.32,0.51,3.58,-4.96
0.57,2.09,0.33,11.23,34.0,-23.14
0.63,1.97,0.33,56.27,74.17,-75.18
0.2,1.87,0.25,91.06,31.85,-122.4
0.18,1.71,-0.02,126.62,18.41,-157.4
-0.2,1.53,-0.09,114.78,-21.9,-197.33
-0.31,1.23,-0.33,131.95,-5.51,-238.76
-0.78,0.82,-0.32,109.24,-10.9,-228.26
-0.7,0.53,-0.5,120.99,61.53,-205.4
-0.67,0.2,-0.34,137.35,-43.67,-200.75
-0.61,-0.02,-0.26,110.39,-41.4,-198.11
-0.6,0.11,-0.26,76.52,32.66,-115.33
-0.31,0.15,-0.15,44.59,76.82,-19.11
-0.16,0.23,-0.12,56.62,101.1,-15.25
-0.2,0.2,-0.14,44.42,58.4,-25.58
-0.19,0.19,-0.1,15.68,31.45,-16.79
-0.13,0.17,-0.03,3.04,22.46,-2.56
-0.11,0.16,0.0,-3.1,12.91,1.36
-0.07,0.13,0.02,-9.37,2.88,3.99
-0.05,0.11,0.04,-9.52,-0.26,5.0
-0.02,0.11,0.04,-8.61,-3.18,3.27
-0.01,0.12,0.03,-5.66,0.71,2.98
-0.04,0.12,0.02,-3.82,-0.59,1.66
-0.03,0.13,0.0,-3.24,-0.32,1.78
