0.28,-0.97,-0.12,-42.82,-74.37,151.44
-0.02,0.81,-0.08,-24.23,91.85,166.76
-0.3,2.04,-0.06,32.8,48.86,-3.33
-0.41,1.29,-0.2,13.5,47.9,-109.63
-1.29,-0.45,-1.3,54.84,259.34,-124.15
-0.75,-0.89,-2.07,-249.06,275.23,274.19
-0.01,-0.98,-1.97,-266.41,142.13,-9.54
0.16,-0.79,-0.69,-266.42,78.39,-93.88
-0.17,1.28,1.39,-238.02,178.54,104.6
0.11,1.08,0.0,228.14,-208.7,-26.35
-0.51,0.57,-0.57,277.34,-268.47,-122.46
-0.97,0.22,-0.73,160.98,-268.62,-261.56
-0.68,-0.32,-0.18,-39.07,-135.4,-263.25
-0.38,-0.76,-0.38,-85.39,245.99,-218.98
-1.1,-0.07,-0.29,50.81,93.86,75.22
-0.05,0.22,-0.16,-15.66,-166.57,3.13
0.11,0.22,-0.18,0.48,-33.63,1.89
0.05,0.07,-0.1,10.9,-32.93,-16.89
0.06,0.06,-0.1,4.84,-13.45,1.63
0.06,0.11,-0.1,2.17,12.14,3.84
-0.02,0.11,-0.11,1.3,20.36,1.33
-0.01,0.11,-0.12,1.84,-1.6,0.97
0.01,0.11,-0.09,1.46,-3.35,0.35
0.02,0.1,-0.11,0.86,1.19,-0.6
0.0,0.11,-0.11,1.74,3.86,1.66
0.0,0.11,-0.1,0.6,-1.19,-0.28
0.0,0.1,-0.11,0.67,-2.46,0.49
0.02,0.11,-0.1,1.57,0.36,2.02
0.01,0.11,-0.1,1.68,-3.44,1.15
0.01,0.1,-0.09,1.84,-1.05,0.93
0.03,0.1,-0.1,2.3,-0.4,1.64
0.01,0.1,-0.11,0.83,3.61,1.06
0.01,0.1,-0.1,1.46,4.4,1.59
0.01,0.11,-0.1,1.31,-4.0,0.04
0.01,0.1,-0.1,0.43,2.01,-0.26
0.0,0.1,-0.09,0.55,-0.4,1.12
0.02,0.1,-0.1,1.14,3.19,0.47
0.01,0.1,-0.09,1.0,1.36,0.34
0.0,0.1,-0.09,-0.3,-1.02,0.06
0.01,0.1,-0.09,0.18,-3.98,0.22
