-0.78,0.49,0.04,-70.41,-144.07,15.21
-1.28,0.66,-0.19,-151.95,-186.97,143.67
-1.66,0.22,-0.3,-172.05,-133.95,278.45
-1.67,-0.14,-0.42,-134.12,19.91,281.29
-1.29,0.1,-0.07,-146.26,55.15,281.31
-0.84,0.46,0.23,-99.77,-5.52,281.31
0.0,1.04,0.04,-96.1,-78.85,275.71
1.12,1.36,-0.03,-105.6,-167.2,149.81
1.73,1.52,0.05,-123.06,-208.73,39.63
1.71,1.54,0.47,-5.04,-26.87,20.89
1.47,1.75,0.51,10.95,-9.26,-32.73
1.13,1.94,0.44,20.61,4.12,-16.05
1.1,1.91,0.39,19.42,16.74,-1.12
1.14,1.87,0.48,5.07,12.69,-10.32
1.24,1.89,0.53,21.02,12.63,-12.57
1.35,1.68,0.34,47.2,34.99,-40.98
1.19,1.8,0.33,53.03,39.42,-93.87
0.87,1.8,0.39,123.86,154.06,-101.86
0.81,1.48,0.0,63.75,70.93,-210.79
0.43,1.12,-0.53,-76.24,40.25,-264.1
-0.43,0.76,0.01,-164.17,-1.72,-264.15
-0.89,0.28,0.47,-97.51,7.87,-264.15
-0.97,-0.06,0.34,-39.31,-0.59,-264.29
-0.68,-0.25,-0.02,65.09,190.04,-258.2
-0.95,-0.12,-0.17,122.08,271.09,-211.2
-0.81,0.16,-0.11,90.01,163.44,-157.21
-0.4,0.3,-0.03,33.34,108.56,-42.74
-0.12,0.24,0.02,30.41,119.54,38.19
-0.06,0.17,0.12,48.26,119.58,56.69
-0.06,0.12,0.2,7.23,53.06,39.99
0.02,0.09,0.15,-12.37,14.24,25.54
0.02,0.09,0.12,-2.73,17.64,16.06
0.04,0.08,0.1,-12.6,-6.8,6.26
0.01,0.09,0.08,-1.73,8.03,1.26
-0.02,0.12,0.06,-0.9,5.67,4.58
0.0,0.13,0.05,-2.53,-1.25,-1.39
-0.04,0.14,0.06,2.02,5.21,-0.56
-0.02,0.13,0.04,0.89,2.18,3.83
-0.01,0.11,0.03,5.31,14.28,12.75
-0.03,0.12,0.06,2.0,6.24,-2.19
