-0.5,-0.64,0.01,93.17,125.12,80.89
0.0,0.0,0.02,-57.54,47.42,207.5
1.02,1.33,0.22,-29.5,-19.99,59.9
0.43,1.15,0.07,54.73,116.77,-25.65
-1.04,0.59,-0.69,112.32,208.2,21.75
-1.5,0.84,-1.39,150.9,272.76,141.6
-1.16,0.4,-1.47,-258.52,70.1,161.09
-0.75,0.36,-1.14,-266.13,245.27,197.25
-0.13,0.6,-0.72,-248.96,121.53,94.92
0.19,0.64,-0.68,-35.58,-12.3,-79.35
-0.15,1.41,-0.71,7.02,-36.83,14.0
-0.02,1.41,-0.41,-12.85,-162.07,-61.14
-0.27,1.03,-0.3,15.39,-264.94,-130.89
-0.31,0.92,-0.39,-25.72,-271.52,-262.85
-0.52,0.57,-0.06,-104.72,-163.69,-264.24
-0.7,0.28,0.27,-116.65,-51.85,-253.31
-0.4,-0.03,0.23,-114.39,-21.64,-229.01
-0.15,-0.04,0.14,-14.84,124.33,-98.54
-0.19,0.12,0.08,48.99,160.89,8.08
-0.14,0.19,0.07,35.36,80.88,25.33
-0.01,0.13,0.03,33.54,73.92,31.75
0.0,0.1,0.02,29.53,76.37,32.0
0.01,0.06,0.07,-26.88,-46.22,12.1
0.15,0.07,-0.01,2.9,5.48,0.98
0.01,0.13,-0.01,11.24,32.18,5.16
0.01,0.08,0.02,3.41,9.44,9.9
0.0,0.13,-0.03,-2.0,-3.91,3.7
-0.01,0.12,-0.01,-1.12,-2.88,1.47
0.01,0.1,-0.01,-3.23,-11.88,-0.96
0.03,0.1,-0.02,-2.13,-7.33,-0.55
0.02,0.1,-0.02,2.74,9.07,-0.78
0.0,0.11,-0.01,1.06,1.93,0.96
0.01,0.12,-0.01,0.13,-2.76,3.07
0.02,0.11,-0.02,2.12,3.52,1.55
0.0,0.11,0.0,1.79,1.76,0.92
0.01,0.12,-0.01,1.1,0.13,1.19
0.01,0.11,-0.01,0.43,-4.94,-0.02
0.03,0.1,-0.01,1.66,1.01,-0.98
0.0,0.1,0.0,1.86,-0.33,-0.83
0.03,0.12,-0.01,-0.01,-4.95,2.03
