-0.07,-0.24,-0.58,200.49,124.44,23.5
-0.18,0.19,-0.42,1.79,4.3,152.67
0.02,0.31,-0.42,-97.54,-153.88,23.02
-0.07,0.22,-0.33,-156.27,-186.24,-29.26
-0.12,0.04,-0.28,-156.84,-202.47,-20.7
-0.26,0.05,0.01,-160.75,-246.08,-20.6
0.0,-0.57,0.0,-172.81,-272.69,51.68
0.8,-0.22,-0.09,100.88,-130.64,73.0
0.3,0.26,0.06,141.19,197.18,214.48
-0.04,0.33,-0.02,92.23,-7.26,-29.05
0.18,0.37,-0.16,-4.33,7.55,-108.95
-0.1,0.16,-0.09,-79.56,33.51,-142.33
-0.28,-0.09,0.11,-181.88,-95.98,-179.6
0.02,-0.1,0.15,-134.33,-63.43,-8.89
0.09,-0.08,-0.06,111.82,-14.93,31.3
0.14,-0.02,-0.21,211.13,149.78,133.4
-0.04,0.02,-0.25,169.96,222.04,197.61
0.0,0.08,-0.16,80.75,95.65,161.77
0.21,0.02,-0.25,72.01,34.06,61.2
0.07,0.38,-0.02,28.35,96.05,-67.9
-0.06,0.14,0.04,-50.47,14.05,-159.0
0.0,-0.14,0.01,-70.87,21.41,-198.66
-0.05,-0.09,0.06,-80.1,113.41,-162.26
-0.1,0.1,0.03,-25.9,131.61,-64.06
-0.13,-0.09,0.05,23.0,137.62,43.45
0.04,-0.03,-0.09,72.91,126.11,90.93
0.14,-0.09,-0.2,120.98,222.75,170.17
0.03,0.16,0.0,65.17,154.17,148.23
0.42,-0.02,-0.16,42.36,22.34,68.07
0.35,0.05,-0.25,83.28,183.28,7.09
-0.14,0.28,0.01,19.0,98.05,-158.29
-0.14,-0.11,-0.02,-94.07,-21.81,-259.95
-0.11,-0.19,-0.07,-94.16,59.34,-202.17
-0.03,0.05,-0.13,-19.11,209.15,51.57
-0.22,0.12,-0.01,9.76,197.81,92.51
-0.24,0.0,0.17,-49.84,-66.86,-23.59
-0.19,-0.05,0.0,8.44,-103.55,19.52
-0.09,-0.07,-0.22,71.66,-120.06,71.78
-0.07,-0.02,-0.13,45.4,-11.25,123.0
-0.09,-0.01,-0.08,8.06,-28.88,153.48
