0.11,0.1,0.46,82.37,268.51,21.66
-0.86,0.04,0.39,198.41,269.95,151.99
-1.92,0.3,0.43,139.36,262.39,282.08
-1.96,0.18,-0.12,106.72,146.87,282.94
-1.8,0.18,-0.22,-23.49,-71.96,284.76
-1.12,0.25,-0.25,64.02,-220.92,284.76
-0.41,0.51,-0.48,158.78,-236.35,284.75
0.21,0.79,-0.79,173.88,-173.13,284.9
0.48,0.82,-0.98,128.73,-88.79,212.74
1.36,0.89,-1.75,202.67,21.26,103.51
0.78,1.29,-1.27,76.25,7.5,-61.01
1.09,1.07,-1.69,137.04,-44.98,-81.51
0.99,-0.18,-2.09,-135.83,50.54,-244.9
0.91,-1.01,-1.99,-320.43,187.17,-260.69
-1.62,-1.02,-0.11,-320.53,-56.32,-259.03
1.67,-0.39,1.08,86.89,-36.01,-82.65
0.67,-0.41,1.5,-296.45,-59.55,-7.36
0.93,-0.11,1.22,84.69,-6.17,30.05
0.72,0.35,0.85,4.41,-3.59,16.11
0.5,0.63,0.62,50.38,-5.59,3.81
0.37,0.75,0.25,20.27,9.63,29.53
0.24,0.7,0.14,-21.53,40.11,51.65
0.19,0.37,0.09,-102.7,-1.46,48.73
0.32,0.03,0.22,-232.34,55.55,7.55
0.49,-0.32,0.24,-267.17,116.94,-26.08
0.0,-0.84,0.35,-209.48,138.08,-40.76
-0.09,-0.58,0.27,-112.83,202.19,7.3
-0.17,-0.24,0.21,-13.85,148.25,13.16
-0.19,-0.06,0.1,4.53,122.11,-11.4
-0.25,0.02,-0.01,25.59,108.57,54.93
-0.14,0.1,-0.14,52.97,112.72,73.67
-0.14,0.12,-0.16,36.85,57.18,71.14
0.04,0.11,-0.12,17.14,50.25,60.0
-0.06,0.13,-0.02,-10.74,-58.85,-10.91
0.1,0.08,-0.01,-17.79,-79.89,-0.93
0.05,0.05,-0.02,-2.79,-27.54,-5.79
0.0,0.12,-0.05,14.41,13.78,-1.68
-0.03,0.15,-0.06,0.36,7.15,-7.74
-0.21,0.11,-0.05,0.17,-54.18,-10.39
0.11,0.15,-0.04,-24.98,-140.17,-17.64
