-0.97,0.31,-0.42,-125.36,54.99,278.73
-0.18,0.42,0.3,-225.23,-14.56,278.6
0.6,0.78,0.38,-181.83,5.3,280.39
1.46,1.2,0.86,-90.02,-87.79,202.19
1.59,1.44,0.86,13.19,39.14,-27.54
1.13,1.64,0.64,64.57,41.82,-76.37
0.88,1.56,0.6,121.2,34.65,-108.68
0.61,1.36,0.36,183.05,-29.5,-251.21
0.14,1.18,0.14,103.73,-205.46,-265.07
-0.35,1.09,0.32,-56.05,-151.18,-265.08
-0.7,0.33,0.71,-167.96,-124.47,-263.39
-0.76,-0.56,0.56,-130.67,112.86,-265.21
-0.33,0.06,0.22,45.76,184.1,-12.11
-0.21,0.17,0.12,38.6,217.27,49.88
-0.1,0.17,0.1,-1.28,17.05,11.11
0.06,0.07,0.09,-4.47,-12.35,-2.69
0.03,0.09,0.06,1.23,0.84,-0.1
0.0,0.1,0.05,1.83,-2.81,0.15
0.02,0.08,0.09,-1.43,-11.16,-0.41
0.04,0.08,0.11,1.39,-0.92,0.32
0.01,0.09,0.09,0.25,0.85,-1.15
0.01,0.1,0.08,0.04,-0.31,-0.43
0.02,0.09,0.09,0.53,0.17,-0.67
0.02,0.09,0.09,-1.29,-4.82,-1.37
0.02,0.08,0.09,0.28,-2.62,-1.77
0.03,0.09,0.09,-0.09,-0.46,-1.43
0.01,0.08,0.09,0.41,-0.39,-2.14
0.03,0.08,0.09,0.33,-1.02,-0.72
0.02,0.05,0.07,3.39,2.99,1.1
0.08,0.05,0.05,6.95,6.81,2.03
0.1,0.04,0.06,15.38,17.43,7.62
0.05,0.07,0.06,25.81,28.27,9.56
0.04,0.07,0.07,22.89,17.58,2.38
0.02,0.06,0.11,21.54,4.91,-1.67
0.04,0.06,0.14,30.66,19.97,3.73
0.01,0.1,0.15,25.74,21.31,5.94
0.01,0.13,0.17,18.08,21.0,5.12
-0.03,0.13,0.17,8.67,8.23,-1.79
-0.01,0.12,0.19,-0.56,5.35,2.09
-0.05,0.06,0.22,4.05,10.51,12.09
