-0.13,0.31,0.33,72.98,148.2,62.85
-0.39,0.6,-0.02,102.37,199.07,104.62
-0.32,0.75,-0.1,63.15,107.8,63.34
-0.16,0.73,-0.14,10.17,-1.87,-7.86
-0.27,0.51,-0.14,11.82,-82.95,-95.37
-0.29,0.48,-0.04,-41.77,-104.91,-140.58
-0.46,0.28,-0.03,-67.7,-149.97,-156.39
-0.13,0.26,0.05,-95.25,-165.06,-95.98
-0.11,0.22,0.07,-50.34,-73.0,-22.99
-0.15,0.24,0.1,-19.59,-48.11,-8.22
-0.18,0.11,-0.04,-5.38,-39.8,1.84
-0.25,0.01,-0.06,-0.39,-20.68,14.77
-0.04,0.14,0.17,-36.24,-63.4,50.12
-0.11,-0.02,0.22,8.05,45.22,32.58
-0.16,0.22,0.42,22.93,8.94,43.89
0.0,0.26,0.33,7.91,-2.1,-8.98
-0.09,0.31,0.31,24.17,34.89,-44.9
-0.27,0.18,0.21,49.19,73.08,-44.15
-0.44,0.02,-0.03,42.37,87.8,-29.99
-0.27,0.34,0.08,4.4,67.26,8.27
-0.23,0.31,0.09,-21.93,88.45,25.5
-0.46,0.13,-0.05,-17.5,-31.24,-75.05
-0.19,0.34,0.01,-61.91,-110.16,-46.14
-0.04,0.2,-0.08,-85.45,-156.5,-66.01
0.26,0.16,-0.14,-22.42,-66.25,-39.24
0.18,0.13,-0.16,-8.18,15.49,-8.33
0.0,-0.27,-0.33,16.81,40.07,17.32
-0.05,0.1,0.2,21.65,-1.07,71.03
0.04,-0.02,0.22,120.64,106.19,113.26
-0.16,0.22,0.45,90.09,99.3,53.04
0.03,0.22,0.21,60.76,68.16,-21.19
-0.02,0.18,0.06,97.22,130.47,-9.45
-0.24,-0.11,-0.15,116.83,152.56,7.52
-0.12,0.31,-0.04,115.29,153.59,52.78
-0.22,0.25,0.0,75.34,106.71,37.85
-0.2,0.05,-0.11,59.74,56.15,34.68
-0.06,0.19,0.01,68.08,81.56,88.44
-0.1,0.1,0.02,69.77,73.86,80.21
-0.03,0.13,0.04,104.77,71.59,67.69
-0.02,0.09,-0.03,135.27,89.8,55.65
