-0.5,0.12,0.45,121.63,35.78,157.03
-0.69,0.35,0.46,143.76,-0.12,182.91
-0.71,0.67,0.43,136.55,-57.83,182.39
-0.67,1.0,0.5,84.23,-144.3,165.09
-0.49,1.28,0.62,61.17,-178.03,173.79
-0.1,1.45,0.71,33.62,-243.55,163.12
0.26,1.55,0.78,32.52,-267.31,161.7
0.72,1.52,0.77,92.8,-263.24,169.02
1.15,1.54,0.31,209.32,-181.88,201.83
1.8,1.77,-0.69,276.52,-16.64,268.49
2.26,1.74,-0.93,260.08,145.6,145.52
1.55,0.95,-1.32,66.49,269.89,-203.41
-0.36,0.13,-0.1,-261.68,274.23,-264.03
-0.34,-1.29,1.01,-266.99,132.63,-258.42
0.55,-0.05,2.06,-25.08,-19.72,64.03
0.54,0.61,1.34,-3.59,56.12,29.67
0.42,0.72,0.93,-21.58,47.12,29.73
0.52,0.62,0.56,-46.99,119.39,1.35
0.07,0.28,0.51,-60.17,209.19,-62.84
-0.5,-0.2,0.59,-110.28,221.11,-209.64
-0.52,-0.73,0.44,-140.25,229.13,-191.23
-0.96,-0.64,0.61,-28.53,257.94,-99.06
-0.59,-0.26,0.19,7.43,180.57,-28.52
-0.52,0.16,-0.05,83.26,179.2,139.85
-0.2,0.3,-0.01,8.99,16.0,1.32
-0.02,0.25,-0.08,29.07,38.6,33.04
-0.09,0.25,-0.06,26.28,34.53,57.72
-0.04,0.01,0.13,28.75,-6.97,45.41
0.01,-0.02,0.28,13.58,-12.54,23.98
0.03,0.01,0.18,-18.29,-41.48,-13.13
0.04,0.09,0.08,-11.74,2.08,-11.81
0.01,0.08,0.11,-3.51,0.72,-8.95
-0.02,0.04,0.14,0.38,-6.53,-9.45
0.03,0.04,0.14,-6.59,-22.31,-12.11
0.09,0.06,0.1,-4.97,-10.4,-8.83
0.04,0.06,0.08,-12.16,-5.68,-13.59
0.0,-0.01,0.13,-19.37,-16.75,-16.61
0.06,0.0,0.18,-22.31,-41.31,-25.28
0.11,-0.01,0.12,-14.81,-28.41,-22.42
0.1,0.02,0.1,-6.42,-16.74,-15.98
