-0.59,-0.94,0.1,-12.24,-107.45,128.27
-0.61,-0.96,0.29,50.1,-188.18,267.32
0.07,0.92,0.31,55.78,-70.72,244.44
0.97,1.86,0.17,104.16,-41.14,92.06
0.4,1.4,0.33,-40.51,124.6,-37.64
-0.2,0.91,0.02,-112.61,271.01,-124.74
-0.53,0.16,-1.06,-43.72,272.43,-26.85
-0.89,-0.42,-1.69,199.02,253.0,49.21
-0.01,0.46,-1.56,2.11,-34.7,-64.37
0.2,-0.17,-1.69,-268.28,73.26,-49.71
0.15,-0.53,-1.77,-313.9,199.84,9.89
0.28,0.11,-0.96,-320.29,-52.24,-237.77
-0.58,1.5,1.6,-203.72,-4.51,-83.09
0.07,1.73,-0.87,7.25,41.93,7.31
0.09,1.44,-0.56,42.44,64.66,15.76
0.07,1.56,-0.82,33.34,13.87,14.7
0.19,1.55,-0.83,9.88,9.73,8.35
0.05,1.55,-0.67,-14.25,-31.15,-12.99
-0.01,1.3,-0.61,-3.63,-60.16,-4.13
-0.02,1.16,-0.47,73.84,-128.07,-37.27
-0.61,0.96,-0.45,127.85,-264.94,-93.73
-0.41,0.79,-0.43,132.3,-269.82,-202.04
-0.53,0.53,-0.19,105.87,-177.27,-258.89
-0.79,0.0,-0.09,85.82,24.19,-202.08
-0.44,-0.07,-0.08,72.84,46.49,-192.84
-0.39,-0.09,0.09,44.75,4.2,-190.56
-0.16,0.06,0.14,-3.12,52.45,-68.17
-0.2,0.11,0.18,-22.74,81.8,12.03
-0.16,0.12,0.19,-10.25,-1.32,15.59
-0.13,0.04,0.18,-24.89,35.23,48.81
-0.09,0.0,0.17,-30.22,13.37,91.56
-0.06,0.04,0.2,-43.49,-7.89,89.92
-0.02,0.12,0.18,-25.89,-13.32,40.6
-0.02,0.14,0.18,-4.18,-3.34,1.13
-0.03,0.12,0.16,1.36,6.25,-30.98
-0.04,0.1,0.13,13.41,18.01,-48.73
-0.06,0.1,0.1,11.81,29.01,-50.4
-0.08,0.09,0.09,12.56,29.34,-35.76
-0.09,0.1,0.09,-3.85,24.07,-24.84
-0.07,0.09,0.08,-6.19,3.64,-1.23
