-0.88,-0.09,1.55,224.52,-24.56,216.83
-1.09,0.09,1.62,224.72,-126.15,274.6
-0.41,0.47,0.27,224.83,-272.27,253.77
-0.23,0.67,-0.07,223.38,-270.52,202.44
0.05,0.61,-0.51,223.4,-250.08,165.21
0.47,0.38,-1.23,223.38,-107.81,100.92
0.81,0.61,-1.37,108.84,16.71,105.32
0.95,0.84,-0.97,-23.28,31.27,38.93
0.69,0.85,-0.75,16.37,10.8,14.19
0.93,0.83,-1.19,8.91,3.82,-22.64
0.88,0.81,-1.24,2.73,-24.88,-42.24
1.06,0.76,-1.65,-10.65,-18.01,-99.98
0.91,0.42,-1.97,-54.66,32.35,-220.77
0.41,0.02,-1.97,-312.93,149.21,-259.4
-0.33,-0.77,-1.32,-320.75,147.15,-196.1
-0.36,-1.07,0.17,-320.74,-0.48,-194.01
0.31,0.12,2.3,-295.39,-3.81,-38.47
0.61,0.55,2.37,-122.18,1.33,16.1
0.27,0.7,2.19,-18.69,6.34,19.39
0.47,0.99,1.24,21.09,19.6,21.24
0.41,1.11,1.02,-9.75,-19.82,-3.55
0.44,1.19,0.89,-20.36,22.31,-1.98
0.28,0.96,0.54,-25.43,34.27,24.3
0.36,0.95,0.28,-68.45,123.04,76.58
0.19,0.72,0.45,-182.66,110.6,36.01
0.01,0.11,0.81,-206.11,6.36,-63.98
-0.25,-0.33,0.99,-223.42,149.25,-75.13
-0.52,-0.61,1.11,-206.96,59.61,-95.52
-0.42,-0.31,0.95,-120.95,54.61,-70.23
-0.14,-0.11,0.58,-61.11,40.59,-22.15
-0.13,0.01,0.37,-9.78,109.13,1.94
-0.11,0.06,0.28,5.98,50.62,10.23
-0.05,0.07,0.14,12.67,19.49,2.62
0.02,0.1,0.08,12.54,24.7,9.09
0.02,0.08,0.04,6.91,27.28,11.72
0.04,0.09,0.03,4.05,7.6,5.74
0.07,0.09,0.03,-3.4,5.11,7.14
0.08,0.1,0.03,-4.91,6.91,3.47
0.04,0.08,0.07,-11.63,-9.73,-1.94
0.06,0.09,0.07,-2.69,5.83,-0.1
