-0.01,0.16,-0.07,6.59,258.68,62.7
-0.04,0.05,-0.23,17.4,271.55,111.02
-0.8,0.17,-0.25,97.83,271.56,251.23
-1.89,0.32,-0.98,148.98,254.5,283.06
-1.97,0.15,-1.88,-10.29,105.63,284.9
-1.37,-0.11,-1.83,-188.03,-108.6,283.07
-0.91,-0.07,-1.21,-99.4,-244.07,283.09
-0.3,0.49,-0.59,66.59,-222.8,283.07
0.63,0.93,-1.19,223.4,-189.68,267.0
0.62,1.26,-1.05,188.17,151.32,-78.89
0.73,0.85,-1.89,134.66,226.47,-247.43
0.68,0.0,-1.86,-290.05,125.47,-260.8
-0.02,-0.96,-0.71,-318.63,138.5,-259.16
0.12,-0.9,0.33,-315.0,-127.45,-177.27
0.78,-0.49,1.12,-14.61,-59.79,-26.34
0.38,-0.03,0.77,-136.54,-38.94,47.73
0.55,0.15,0.49,-38.64,-34.34,59.37
0.45,0.15,0.5,-95.1,-39.04,63.77
0.47,0.06,0.16,-152.16,41.7,34.65
0.27,-0.2,0.01,-124.06,107.46,30.2
0.18,-0.31,-0.04,-126.23,175.4,26.05
-0.03,-0.52,0.02,-127.31,174.42,-15.54
-0.18,-0.46,0.04,-101.97,175.97,-23.21
-0.19,-0.09,-0.02,-15.94,141.76,10.71
-0.25,0.0,-0.06,22.29,53.42,4.33
-0.05,0.11,-0.17,18.83,109.87,30.91
-0.2,0.13,-0.18,34.83,125.85,70.77
-0.18,0.14,-0.15,35.2,33.59,49.91
-0.08,0.06,-0.14,-5.12,-19.91,34.93
0.01,0.11,-0.15,9.0,12.37,54.33
-0.03,0.16,-0.16,38.19,9.85,48.97
-0.04,0.18,-0.13,17.2,-5.72,24.19
-0.1,0.15,-0.15,-5.06,2.02,2.57
-0.08,0.16,-0.14,2.31,22.67,3.95
-0.14,0.15,-0.08,-6.99,19.73,2.71
-0.17,0.14,-0.08,-14.62,10.38,-5.22
-0.19,0.12,-0.09,-8.71,-0.01,-1.9
-0.17,0.14,-0.07,-7.55,-14.43,2.89
-0.15,0.15,-0.08,-2.89,-14.32,2.39
-0.14,0.14,-0.1,2.53,-1.54,7.22
