0.36,0.12,0.27,56.56,-271.35,-75.21
0.8,0.09,-0.19,-52.29,254.04,181.49
-0.35,0.01,-0.31,-34.3,272.41,270.48
-0.52,-0.11,-0.12,139.04,-175.07,124.13
0.41,0.32,0.1,-0.14,-273.13,-0.98
0.73,0.24,-0.04,-103.14,229.8,72.74
0.03,0.22,-0.37,29.84,270.78,104.73
-0.25,0.16,-0.2,165.48,182.04,10.35
-0.39,0.26,0.0,60.18,-260.24,-205.49
0.13,0.03,0.16,-203.32,-273.03,-244.35
0.47,-0.36,-0.19,-187.21,204.35,-135.61
-0.03,0.07,-0.37,0.19,272.51,123.32
-0.47,0.16,-0.32,4.68,270.67,183.97
-0.86,-0.32,-0.18,96.83,-210.84,-18.45
0.47,0.37,0.13,-102.66,-231.25,-75.51
0.06,0.28,-0.03,-107.65,219.99,155.81
-0.35,-0.6,-0.21,80.29,-75.06,158.28
0.25,-0.12,0.09,97.07,-137.52,136.83
0.24,0.17,0.13,-43.82,14.7,162.16
0.14,0.21,0.05,-28.72,44.5,109.25
0.25,0.43,0.05,7.07,122.84,24.91
-0.23,0.0,-0.09,60.09,-53.4,-188.39
0.68,0.03,-0.11,-71.7,-112.2,-114.64
0.21,0.08,-0.21,-71.19,271.04,114.69
-0.75,-0.06,-0.24,4.41,165.77,-32.41
-0.81,-0.09,0.13,-28.16,-271.55,-228.53
0.62,0.15,-0.01,-71.89,-114.76,-64.6
0.04,0.06,-0.22,86.52,165.09,194.61
-0.19,-0.16,-0.08,199.59,73.95,211.81
-0.03,0.05,0.05,15.72,-67.7,134.95
0.21,-0.18,-0.19,-91.83,95.28,95.44
0.22,-0.12,-0.31,-93.1,117.94,133.4
-0.03,0.43,0.03,47.45,-86.03,26.49
0.19,0.53,0.08,-45.02,-133.54,-115.47
0.35,0.23,0.1,-96.53,-35.82,-185.67
0.29,-0.31,-0.52,81.04,208.86,-180.39
0.7,0.04,-0.14,-149.56,-273.03,-79.1
0.43,0.2,-0.15,-145.24,262.73,193.14
-0.43,0.16,-0.33,23.17,248.99,175.67
-0.17,0.11,-0.19,190.93,24.7,88.55
