-0.41,0.2,-0.43,-25.97,165.17,104.51
-1.1,0.0,-1.11,-189.15,146.02,246.3
-0.73,0.52,-1.23,-209.7,168.68,273.92
0.41,0.79,0.2,-177.31,32.72,131.81
0.91,1.01,0.57,28.19,43.02,73.08
0.6,1.6,-0.37,139.89,185.92,25.94
0.84,1.61,-1.35,81.77,208.7,58.84
1.47,1.21,-1.81,50.62,67.22,-48.99
1.4,1.35,-2.07,-92.43,36.09,-105.38
1.16,1.04,-1.77,-253.4,75.7,-145.34
1.85,1.15,-0.33,32.25,231.89,-85.27
0.6,1.8,-0.38,-81.53,-166.55,30.69
0.62,1.56,-0.65,-35.57,-17.82,-13.7
0.44,1.59,-0.69,10.02,5.81,-19.58
0.14,1.3,-0.31,0.81,-204.27,-81.11
0.13,1.02,-0.39,39.72,-270.45,-176.11
0.15,0.84,-0.55,111.59,-210.58,-261.49
-0.54,0.56,-0.66,110.9,-43.02,-262.41
-1.06,0.11,-0.82,126.24,6.65,-262.43
-1.05,0.26,-0.23,128.87,1.66,-144.32
-0.44,0.28,-0.02,-1.75,-27.19,-54.57
-0.08,0.21,-0.11,-1.46,107.56,44.57
-0.09,0.24,-0.15,20.96,118.88,64.14
-0.06,0.21,-0.1,18.85,17.91,33.68
-0.06,0.14,-0.11,-1.6,-5.36,9.9
-0.04,0.15,-0.08,-12.61,-17.76,-8.57
-0.02,0.16,-0.1,-2.12,-14.26,-12.42
-0.02,0.19,-0.11,6.44,2.47,-2.87
-0.07,0.18,-0.12,1.63,0.45,-5.9
-0.07,0.15,-0.12,3.9,-0.03,-5.08
-0.03,0.19,-0.12,-4.47,-5.78,0.79
-0.03,0.16,-0.12,0.35,-3.43,-1.04
-0.02,0.15,-0.12,4.12,3.44,4.41
-0.02,0.16,-0.11,0.09,2.78,4.3
-0.02,0.15,-0.1,2.06,1.71,0.97
-0.03,0.16,-0.1,4.03,2.13,1.61
-0.04,0.16,-0.1,4.7,2.01,2.76
-0.03,0.17,-0.1,4.82,6.51,3.71
-0.04,0.17,-0.1,4.14,2.82,2.46
-0.05,0.17,-0.09,5.29,4.04,2.29
