-0.65,0.28,-0.14,0.66,-24.63,177.14
-1.49,0.61,-0.5,-146.82,-13.01,255.51
-1.81,-0.08,-0.71,-266.28,-28.77,281.26
-1.82,-0.53,-0.74,-266.87,150.26,281.37
-0.04,-0.55,-0.08,-228.25,-80.84,279.57
1.37,0.82,0.01,-118.19,-89.42,121.4
1.03,1.71,0.21,-20.71,-81.69,-30.59
0.7,2.19,0.36,-23.71,-56.12,-28.14
1.32,1.98,0.41,-6.84,-111.0,-125.73
0.34,1.62,0.23,-42.32,-70.86,-263.58
-0.43,1.1,0.68,-208.44,-180.09,-264.37
0.16,0.88,0.19,-249.04,-218.7,-262.67
0.15,0.0,1.17,-236.06,132.03,-249.8
-0.67,-0.18,0.77,-90.56,272.68,-171.26
-0.76,-0.18,0.29,-23.28,248.87,-240.9
-0.62,-0.2,0.17,-4.94,198.41,-164.69
-0.35,0.05,0.03,17.49,86.46,-40.17
-0.11,0.13,0.1,24.09,99.06,40.36
-0.1,0.19,0.07,22.21,95.89,11.18
-0.07,0.12,0.09,3.13,25.62,-14.94
0.02,0.06,0.09,0.66,31.48,13.2
0.02,0.08,0.1,-8.4,-9.65,16.28
0.06,0.1,0.06,-4.81,-13.03,10.93
0.02,0.11,0.03,-0.59,5.38,10.68
-0.01,0.12,0.05,-4.12,3.37,14.34
-0.01,0.09,0.08,-3.77,-12.11,1.08
0.0,0.09,0.06,1.7,-9.19,-1.47
0.01,0.12,0.04,2.56,0.85,7.35
-0.01,0.12,0.05,2.07,4.53,5.15
0.0,0.1,0.06,4.91,7.57,7.37
-0.03,0.14,0.05,4.79,13.88,10.73
-0.04,0.14,0.07,-1.52,-12.56,-7.69
-0.03,0.13,0.05,1.61,1.23,-2.79
-0.04,0.12,0.05,0.36,1.51,-3.17
-0.03,0.13,0.04,0.28,4.17,4.57
-0.02,0.1,0.05,-1.38,3.06,4.7
-0.02,0.12,0.06,-1.7,0.36,2.85
-0.03,0.11,0.05,-0.03,2.3,2.68
-0.03,0.11,0.03,0.22,3.56,1.83
-0.04,0.13,0.05,-0.35,5.57,1.42
