-0.51,-0.25,0.75,148.01,-101.49,199.74
-0.81,-0.18,1.15,262.78,-162.25,276.92
-0.64,0.22,0.97,277.39,-268.47,279.49
-0.12,0.75,0.33,267.59,-269.76,256.7
0.56,1.39,-0.24,199.83,-269.61,175.42
0.91,1.4,-0.51,205.04,-151.09,138.5
1.32,1.14,-0.83,206.99,-154.2,97.3
2.06,0.69,-2.13,278.82,27.15,-29.56
1.69,0.5,-2.26,69.03,242.83,-263.71
-0.53,-0.51,-1.52,-264.04,215.86,-262.73
1.25,-0.92,-1.16,-121.13,-265.78,-262.74
2.27,0.07,1.05,-182.12,60.28,202.68
0.63,0.58,1.77,10.3,2.42,9.38
1.18,0.65,0.88,34.86,23.2,-8.16
0.78,0.94,0.64,50.05,65.68,26.38
0.57,0.73,0.22,25.91,28.06,83.63
0.45,0.59,0.41,-17.18,108.13,104.65
0.27,0.67,0.48,-127.19,116.25,23.33
0.17,0.28,0.72,-221.12,111.13,-7.71
-0.16,-0.2,0.7,-179.35,230.93,-80.06
-0.25,-0.2,0.96,-129.68,256.12,-119.29
-0.38,-0.11,0.35,3.6,274.09,-108.34
-0.42,0.03,0.24,25.34,206.99,-69.15
-0.19,0.1,0.17,-26.41,-4.32,-57.24
0.02,0.09,0.13,4.24,7.16,-1.15
0.05,0.0,0.06,22.17,-4.87,32.15
0.2,0.01,-0.01,32.05,-5.88,47.65
0.23,-0.01,-0.04,26.68,20.75,46.71
0.13,0.11,0.0,17.0,23.72,31.23
0.09,0.08,0.01,-13.24,-51.55,-4.87
0.15,0.05,0.02,-22.51,-55.75,-16.45
0.16,0.05,0.03,-3.93,2.25,-6.08
0.1,0.06,0.05,-0.03,7.25,-6.21
0.11,0.06,0.03,0.73,-1.25,-0.97
0.1,0.07,0.05,3.13,7.96,2.32
0.1,0.07,0.06,1.73,1.36,2.5
0.11,0.06,0.06,2.12,-3.52,3.53
0.13,0.06,0.05,3.36,-3.89,2.44
0.12,0.06,0.05,2.82,0.21,1.54
0.12,0.08,0.05,1.61,0.2,0.4
